rowid,TIC_ID,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Disposition,Group Comment
441,313506357,1765.7570660815365,0.9964733862298678,1.536573732215837,0.00874322607893141,1.88580204131146,9.56210041,6254.0,1.39077,12.0,0.3383,0.2164,4.23613024,0.05478810169502302,0.9965636519875396,0.9967019134161504,0.7360409283923119,50.82573974520812,13.800870140969213,1.215,178.003,2.6658720000000002,0.45165500000000003,FP,likely off target; centroid offset; needs follow-up photometry
442,296739893,1518.0016671310932,0.9968940581336324,5.100453534607262,0.017960882202351147,0.9195487925558506,10.09700012,3633.0,0.547453,4.0,0.2125,0.3984,4.80423021,0.051765848886175095,0.9970025229882042,0.9969450882225604,0.13629725083741295,23.89137510919065,18.60171437909059,0.5429579999999999,33.0231,0.04465083,3.30922,PC,second transit may not be real; if so the period is double
443,141527965,1326.0038734934164,0.9990718116906114,6.257162013374451,0.02089422672393271,1.2573760250603958,11.44999981,4280.0,0.635812,5.0,0.4834,0.1895,4.61209011,0.02737354475336056,0.9991865893623612,0.9991289784950762,0.12029252381740335,4.82662402423726,5.601910499117514,0.67,99.5413,0.122215591,2.60669,PC,
444,238197638,1625.1166518010712,0.9972781534492684,7.276673111681366,0.051023466632620806,3.5453514650980735,11.72900009,6266.0,2.2099,3.0,0.3507,0.2158,4.26999998,0.04801840211151347,0.9979352603593832,0.9971762045249906,1.3622809818976631,16.463674472175384,14.287335557703559,1.17,739.2310000000001,6.280281,0.10840999999999999,PC,Only two events
445,406941612,1628.4004423720844,0.9982871429266384,4.680981269085708,0.017645397985482703,1.4679537343315934,10.36600018,3566.0,0.426465,6.0,0.1604,0.4325,4.83518982,0.03870152280984697,0.998479906440003,0.9984282465997482,0.18860596957186268,16.252950031522253,19.39414491007958,0.4210060000000001,26.1072,0.02408666,5.4279800000000025,PC,Potentially small planet (2.22 Re)
446,129979528,1791.4072539003628,0.9872094285392709,1.2206512443795674,0.003454754820737205,2.4521499553766146,7.87611008,7308.0,1.6024200000000002,17.0,0.2683,0.2357,4.24678993,0.10556614863459922,0.9876785505643032,0.9873948404283291,1.6777994244727403,312.7318676707554,25.08041892528168,1.653,121.944,6.598461,0.401737,KP,WASP-33 b
447,118327550,1357.365339102767,0.9991224843187336,7.396516850821017,0.019858441039572128,1.097995389897377,10.31700039,3342.0,0.407103,4.0,0.1555,0.4459,4.0,0.027691462187369637,0.9991925176373784,0.9993197043107496,0.39624582697472793,7.1162571817209015,14.284046431613552,0.399476,22.0337,0.0201183259,5.92076,PC,Stellar radius is likely to be smaller because Teff is low. Gaia shows it is a high proper motion star with big parallax.
448,274138511,1492.4991833100062,0.9993817291373688,2.7743014501957157,0.0140495675662331,2.159170485144777,10.37800026,5280.0,1.8759400000000002,8.0,0.41100000000000003,0.2061,4.44454002,0.02263471118259009,0.999398959154082,0.9994251504407692,0.16890735480680158,10.315176100978293,14.3520382423675,0.9,267.29200000000003,2.39946175,0.136329,FP,"Possible centroid; SG1 to check nearby stars. Nearest neighbor is 12.2"" away; one of 11 neighbours within 1'. Gaia has nothing closer and has 18 neighbors within 1'"
449,470987100,1843.2953471685446,0.9987066123449038,4.121009421130813,0.015802996664043608,1.6099262857959518,11.32660007,3876.0,0.632571,6.0,0.2946,0.3316,4.62393999,0.03308920916191257,0.9987504947901414,0.9989616755739732,0.5183183431369522,9.064076982800662,15.549659926582134,0.613891,74.7599,0.08136701,2.42529,PC,
450,237920046,1327.3992988621417,0.9988615945369792,2.6639979406027856,0.006677151519024038,1.1130294015326236,12.05500031,3797.0,0.5204,10.0,0.2315,0.3808,4.74004984,0.03127791086487732,0.9987156565974517,0.9990932892713636,0.6911360628797725,5.67036001400884,6.045054452038647,0.5178510000000001,76.9563,0.04543147610000002,3.67446,PC,needs SG1 to check neighbors
451,119081096,1518.988390684327,0.9985696469753012,1.7915552147061142,0.006677033071259664,0.4699287682622372,12.38199997,3865.0,0.503498,10.0,0.2581,0.3609,4.71603012,0.03494651987973711,0.9984429905332785,0.9971538515312612,1.2289654858925712,5.7440009739348366,6.877363071342675,0.501502,88.8248,0.0484818146,3.92898,FP,potentially planet on a neighboring star; centroid shift in y; long transit duration; depth increase with larger aperture
452,155114483,1766.4280407002307,0.9967097299139214,5.264553383271289,0.02473169542049369,1.6610314298817146,9.25067997,8728.0,1.70383,4.0,0.1887,0.2337,4.31546021,0.05436134727737641,0.9969329093373079,0.996587252293354,1.950337699816892,52.88036766527614,16.752512132002842,2.189,275.493,15.1777506,0.442553,PC,Possible secondary; two stars in pixel; >3 sigma centroid offset
453,158276040,2011.2800794357831,0.999602930597414,1.4556471884003666,0.0050164362624091074,0.6606225383233327,10.49989986,6479.33007813,1.27773,16.0,0.31,0.3271,4.0,0.01828638830900971,0.9997939971738704,0.9994998561288132,1.2921578214948466,4.600404957054003,4.866362107514539,,283.025,,,PC,low priority; likely single transit
454,275248683,1517.542818403819,0.9991745044105192,1.6971129434094494,0.003108441836506937,0.5423236883044121,11.40100002,3487.0,0.38766100000000003,11.0,0.1555,0.4459,4.87096977,0.02685813323497841,0.9990374949248164,0.9995496573839054,0.9099262757701959,4.020192820578538,5.778655985768488,0.377486,34.7229,0.0186747741,6.47955,FP,SG1 to check faint neighbor in the south; likely BEB judging from difference images
455,15863518,1842.7191454143008,0.9987785658466616,1.1138834731727885,0.004429270248480721,0.5286950346475681,10.61800003,5097.54980469,0.946,21.0,0.4244,0.1961,4.41875982,0.03176037461262763,0.9989389176841268,0.998861184209738,0.3119909066770533,12.907558969191244,12.51546532768024,0.856,138.371,0.5444057,1.01112,PC,v-shaped
456,351601843,1654.2492186552756,0.9990783887308856,0.6048672632485216,0.0013602421812210495,0.958044489403705,11.07400036,4046.0,0.580337,46.0,0.2946,0.3316,4.60963011,0.027931606822398508,0.9992559224986032,0.9991135903597992,0.7400927579414758,11.951451575231236,18.490534794445306,0.571742,61.4592,0.0717203841,2.92523,PC,Possible stellar variability
457,13684720,1695.0156701219287,0.9235432915831772,13.159162666463027,0.058156029013803234,0.8685854962394971,12.46469975,3275.0,0.476997,2.0,0.1529,0.4604,4.75760984,0.2582502405652211,0.8996717299973941,0.9821343985432996,5.911801065119962,37.35561177732908,3.160759230639549,0.474868,67.9631,0.0235814881,4.3754800000000005,PC,
458,13349647,1518.501435794154,0.98168023880804,1.5379839243527766,0.004536223253958971,1.2020639761066456,12.14900017,5959.0,0.9595879999999999,12.0,0.3454,0.2253,4.48939991,0.12458988316593288,0.9820416783495428,0.9816870965688079,0.6996462851166815,104.31567755649472,21.682959126542357,1.08,386.346,1.02446592,1.22227,KP,WASP-36
459,261257684,1626.966778481685,0.9985148288611034,10.878098222018751,0.05429455945614858,2.6654206247083216,10.81900024,3992.0,0.532439,3.0,0.2581,0.3609,4.61928988,0.03560988445982667,0.998575448796961,0.99884343808411,0.7276477801252064,11.00034130016459,12.997580338519715,0.529185,46.0891,0.05056182,3.50589,PC,High priority; small (2.62 Re); potential secondary or second planet between the two marked transits
460,184679932,1791.4232400418966,0.9819406452113236,2.1726720931265344,0.00596632278344833,2.173494465514169,9.25319004,6198.0,1.3093700000000001,10.0,0.3216,0.2301,4.27911997,0.12422083440061266,0.9837536431305351,0.9826931512531062,4.219077122052851,338.202937184828,30.854328374936685,1.189,146.653,2.279436,0.529654,FP,possibly inflated hot Jupiter; synchronized; possible secondary
461,459942762,1438.8423485441488,0.9998184486450368,1.172420186618677,0.004198928200490726,1.4706981956586882,8.22500038,6068.0,0.971249,21.0,0.3276,0.2297,4.0,0.012440882443061164,0.9998248944344096,0.9998359675155798,0.2799404938163647,11.785959295302815,11.942801305665355,1.13,66.5727,1.15507007,1.23335,FP,need SG1 to check star to the north.
462,184240683,1355.5034427968685,0.986399679704313,1.6290145023830127,0.005288899151232762,2.0350161739230064,11.50199986,5700.0,1.0941,15.0,0.371,0.2094,4.39502001,0.10697552449416138,0.9875164833476908,0.9875683138486262,0.18208949229928745,157.73893309867682,22.276157827463884,1.02,309.137,1.16726053,0.7788109999999999,KP,WASP-5
463,468148930,1655.2990463784165,0.9953904032629279,3.7161847212393666,0.030613600959270126,5.128059762694412,12.15100002,5818.0,2.084,8.0,0.3662,0.214,4.33787012,0.062309787982395975,0.9958829401524866,0.9960652261681192,0.6346321013507585,38.87291287105142,12.618942221226733,1.04,736.3969999999997,4.38839626,0.114905,PC,
464,207084429,1356.0738060794838,0.9996859149088589,4.894598138897568,0.0305744920480544,2.5240023817912416,7.18599987,6049.08007813,1.7700200000000001,6.0,0.354,0.2157,4.0,0.016301278825901933,0.9996849383291222,0.9997566237107824,2.1646334676838093,23.653326617589503,14.517992506352565,1.13,75.5476,3.77928233,0.203771,FP,the target may be on the neighbor on the north (Rstar 1.3; dmag=6).
465,13021029,1439.1204561587049,0.9905167262403184,3.8567722313937938,0.0232046218432933,3.173929094138962,11.66800022,6320.0,1.43256,6.0,0.3451,0.21600000000000003,4.25770998,0.0897272718455457,0.9912267351114216,0.9907149687699368,1.5211311003299832,67.48382386223535,15.051145914626876,1.21,488.66,2.81137919,0.41156899999999996,KP,WASP-61b
466,266593143,1719.472820438304,0.9832264240477192,10.34641750212317,0.05447033728162865,3.843241571691365,9.75249958,5336.95996094,0.8386819999999999,2.0,0.4036,0.2028,4.55465984,0.11811021971156195,0.9856975171561037,0.9854146967514156,0.3454038851360631,113.99662707837987,24.62516517157883,0.92,92.3831,0.514120638,1.55954,KP,HAT-P-17 b
467,315002523,1518.623521357922,0.9927082041531604,3.3007617337762074,0.02264427022312176,4.2470403890793635,12.37100029,6071.0,1.91031,7.0,0.3507,0.2158,3.9331099999999997,0.07859467743886529,0.9919469133888522,0.9940927012454048,3.7204124913068832,33.960887636970426,12.11947101130868,1.16,861.8430000000003,4.68192053,0.166398,KP,HATS-26
468,360742636,1654.1568255277725,0.9844166550497492,2.550880748185946,0.0077172203002910935,2.3391041653393145,11.21399975,5659.0,1.03997,12.0,0.371,0.2094,4.44652987,0.11450915197473395,0.9861730218863268,0.9864259647893574,0.6418393551686266,165.2764857902975,22.759537933631826,1.01,248.46,1.0235319999999999,0.897963,KP,HATS-33b
469,441462736,1357.0210584773677,0.9998471022369706,7.137528439262037,0.07566256847945985,8.110761130354048,7.30299997,5105.0,2.9032400000000003,4.0,0.4152,0.2817,3.39181995,0.011160562828634712,0.9997546788995492,0.9999691568777556,7.6582774447678315,13.735361376794238,6.792393225807738,,95.5483,,,CP,evolved star
470,96097215,1518.9481331567652,0.999407904193322,1.6026929161720094,0.0028760204198471358,0.5957097400061611,10.29899979,5272.0,0.9552149999999999,11.0,0.3495,0.2247,4.44613981,0.02238174830615301,0.9994912477593849,0.9993339457177768,0.623144534911584,6.161987584924527,7.501445290126996,,,,,PC,low SNR; need SG1 to confirm transit is real and not noise;
471,152147232,1572.7142910505831,0.993518741588046,4.216502519454891,0.027519467851472967,3.1361541549805483,11.56999969,6107.0,1.5315299999999998,6.0,0.3332,0.2167,4.11584997,0.07434598304338921,0.9942144921201268,0.9944406745975176,0.6051132967487566,49.37896539059193,14.151770947847565,1.28,516.0409999999998,3.54984355,0.356313,FP,
472,172370679,1684.9072657164402,0.9972415929393141,1.6868522836324984,0.0018850045435082614,0.3760240546399074,12.58259964,3854.0,0.617863,10.0,0.2946,0.3316,4.63618994,0.048322701950250055,0.9976819131505458,0.9974178863599306,0.11849280932689805,3.2870461532808597,4.553233291216288,0.602425,128.438,0.07587976,2.55403,CP,single transit; size (~11 R_J) consistent with planetary nature; crowded field; CTOI from Planet Hunters
473,120585579,1357.7734635725062,0.9756093608858016,6.34269666773386,0.04319546046488965,3.796788656002737,12.45199966,6083.0,1.12642,4.0,0.3216,0.2301,4.28983021,0.14436267381538312,0.97846397947439,0.9776365261477376,1.0053683821477788,92.87047411017772,17.162908516887345,1.19,577.489,1.67824554,0.832625,FP,The detected secondary could have a wrong depth estimation because of the low points near 1380.
474,366989877,1657.2191290044461,0.9997454318622018,7.7528885273491275,0.040802838394967456,4.7731076466791125,8.40699959,6122.0,1.1709200000000002,4.0,0.3276,0.2297,4.30881023,0.014731720207609357,0.9999883080657024,0.9995670464222316,7.540374057822482,11.404553259303928,10.069156698126628,1.14,88.4343,1.70578969,0.7101149999999999,PC,Potential level one candidate; check neighbor 366989874
475,318022259,1844.3757128893035,0.9984524620584762,6.225146825133108,0.02193493094986021,1.4870723675069384,10.35949993,3691.0,0.532243,3.0,0.2315,0.3808,4.70931005,0.0364678285938105,0.99783293329531,0.9989326773840348,2.8322739973264137,12.313590294867408,10.612275751922883,0.529004,35.6917,0.047368627,3.5085599999999997,PC,odd-even difference but three transit events;second candidate in the system
476,166833457,1413.1624193950306,0.9738791513405182,2.963542054269868,0.010334082943095124,1.3982223536917242,12.31499958,5473.0,0.718635,7.0,0.3862,0.2061,4.60844994,0.14785456905553512,0.9759960959413388,0.9752624514064652,0.7185584662695622,82.56157016873264,20.102024187108267,0.97,281.742,0.433865964,2.61364,KP,WASP-98b
477,49899799,1413.197923071366,0.9918030465516966,7.008522299267749,0.026074015616113225,3.0857899013706698,8.25899982,6439.0,1.8214099999999998,3.0,0.3332,0.2167,4.00867987,0.08360920114798337,0.992179581391614,0.9921455818406256,0.32158379752776883,125.09575818210163,28.71800146491193,1.263,131.96200000000002,4.87803364,0.209017,FP,tropical Jupiter
478,73717937,1570.7503775864798,0.9968621444364492,7.5464879747367775,0.052293031262927066,3.8921472923126874,11.68500042,5846.0,1.32039,4.0,0.3662,0.214,4.41664982,0.05140925156033034,0.9947430887142448,0.999705496466474,9.176823740224872,16.403525500649053,6.05669602556284,1.05,400.33099999999996,1.82454062,0.4561270000000001,KP,HATS-17b
479,220475245,1625.0786048025195,0.9828249972168251,3.783039586781813,0.015959047512244418,2.147218768548579,12.61900043,4833.0,0.869755,8.0,0.4642,0.1807,4.51711988,0.11832245568236395,0.9857806847123995,0.9844050380617202,1.510785169299208,59.53788157650097,18.31153030192168,0.79,301.872,0.37678852700000004,1.2007,PC,
480,158588995,1544.5195568764252,0.9872049323868526,1.9781133360326335,0.005182911412350054,0.9102079313562444,11.76399994,3467.0,0.421944,12.0,0.1555,0.4459,4.87945986,0.10574010513399762,0.9881626619019416,0.9881500375108864,0.016616518886020847,67.7729078461804,21.011705152823524,0.416017,46.0851,0.02171357,5.53792,PC,No GAIA DR2 Radius
481,77031414,1355.1966261988816,0.9860211102694648,1.3865244324553356,0.003557550200810944,2.073801912958157,10.92500019,6286.0,1.07661,18.0,0.3495,0.2247,4.0,0.10875127427538124,0.9872350995005162,0.9872800813013204,0.18387518653860335,210.87913733188626,26.22866490334454,1.03,232.98,1.14310837,0.8253940000000001,KP,target could also be 77031413.
482,326919774,1765.7419782418883,0.9990370850096372,2.663431190774329,0.04637067153115626,5.777876001084224,8.18999958,9146.0,4.72499,7.0,0.1754,0.2695,3.45475006,0.02938308406111388,0.9991359681702464,0.9990377549371776,2.3134539698029366,39.03357534184424,5.1962967656628045,2.32,519.941,140.740936,0.021993099999999998,PC,Variable star
483,121338379,1491.893667902898,0.9991750403640128,0.8250051009338603,0.0015950240331449872,0.535500038828459,9.52700043,6218.0,1.32273,28.0,0.3079,0.2295,4.26662016,0.026622106840066884,0.9991090252329038,0.9993886299278338,2.171240791754041,16.64076063406026,14.524061162808545,1.351,188.364,2.88789654,0.583767,FP,Very short period; ; GAIA dmag=3.2 for nearby star 121338375
484,388104525,1327.405597661388,0.9856418095785932,2.5007226758173924,0.009205777123965751,2.6295464024565742,11.54699993,5650.0,1.13732,11.0,0.3785,0.2075,4.28867006,0.10977299900779612,0.986904913119972,0.9872804069219918,1.0827883255353914,152.70800707082225,21.13165329718701,1.0,302.448,1.18755519,0.679754,KP,
485,100990000,1386.1843891863334,0.9996746353503301,9.581047955402811,0.05061911393694984,2.1162464973998656,7.73999977,6101.0,1.1167200000000002,2.0,0.3216,0.2301,4.38774014,0.01667356665235609,0.9996951537964412,,,10.94767866153378,10.721487335379855,1.17,62.7792,1.61879385,0.840133,PC,
486,150030205,1327.8200559579955,0.9997702861345592,4.514666851576102,0.016880869060567072,1.1504348817887011,9.07600021,5245.0,0.793597,6.0,0.4244,0.1961,4.57666016,0.013773496134761152,0.99981572758498,0.9997432220885684,0.4849621040627296,4.749751108402098,5.796619838064066,0.86,59.2293,0.3887024000000001,1.7206700000000001,PC,part of multi-planet system;follow up in progress
487,429304876,1546.3096582730745,0.9990185161811403,6.8371551915123225,0.047365332209158506,4.326452295409918,9.18099976,5085.0,1.08433,4.0,0.4244,0.1961,3.92000008,0.028470307546727407,0.9991255305431248,0.999127283664232,0.020328395857089544,28.95598890276641,13.985783311191561,0.85,83.1548,0.7082436,0.666704,PC,slightly smaller radius in qlp (R = 3.91 Rsolar)
488,253728991,1656.2000541992995,0.9849567293138048,12.337251271107313,0.040200190253631085,1.4900126027936282,11.46199989,6027.0,1.23975,2.0,0.3484,0.3103,4.29977989,0.11188502000499127,0.9856543811455379,,,34.1804443586977,9.24416971910199,,354.05,,,PC,
