rowid,TIC_ID,Probability,Unnamed: 0,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
179,231819720,2.304141882988279e-14,6509,2036.5989595840185,0.9975866374327294,0.7659560509571564,0.001088260915728334,0.470402103353914,8.09140015,7779.0,2.08932996,31.0,0.2396,0.2457,4.06287003,0.046062871669435686,0.9978812616855204,0.9977351607338624,0.9066945763626102,24.803814970470786,13.118671365699699,1.84,188.798,14.4014292,0.201741,4,4,86.1362512935304,-52.604724368443,-6.9287600000000005,-20.7484,21.87473012,,,
180,271893367,0.9761694073677064,6512,2040.891844687641,0.9937968921961484,5.8533340571117405,0.05670489691837455,5.638822804197657,10.90310001,5982.89990234,1.67987001,4.0,0.354,0.2157,4.02891016,0.07244404293969743,0.9942808911691432,0.9949236828041698,2.7472647352514232,75.66692039336726,13.9000581836535,1.1,336.267,3.25757432,0.23204,4,2,112.96565310276199,-73.6061526525514,-15.2146,27.1443,31.11747219,0.21118601,PC,
181,270275812,3.8023405068088316e-05,6515,2037.073349414228,0.8159405994828993,1.675800844802481,0.007213714061952481,4.474666865120816,11.37409973,5899.0,3.06462002,14.0,0.3596,0.2317,3.49469995,0.39355946589024576,0.8539872237437865,0.8080926166484598,18.30359013238821,674.6564271750914,21.172670256942762,1.07,786.6160000000001,10.2461662,0.0371753,3,2,334.09906397987004,-76.2509077934647,1.2906600000000001,-0.594282,1.42090617,,,
182,325466891,0.00027502398006618023,6539,2040.2231550431552,0.9899749670910012,12.181223791434713,inf,21.473728111308386,11.1960001,5433.0,0.82940799,2.0,0.3947,0.2049,4.57825994,0.09145336446569853,0.9901765175110088,0.9924820509022532,14.901651689454507,61.73154243201114,9.243593345272354,0.95,175.13099999999997,0.539995,1.6650200000000002,3,2,352.27322893830495,-79.48435914645609,29.1015,-8.46525,30.30771783,,,
183,293525651,0.06477703154087068,6578,2036.9080881679995,0.8645448756382966,1.3599729246438967,0.003894173885208519,1.79261988118882,11.32180023,5211.0,0.90002102,18.0,0.4136,0.1999,4.47895002,0.3350633740897172,0.8797214561367598,0.8807449472622161,0.4160686662215588,218.13009843230427,23.49304392108005,0.89,190.896,0.5381267670000001,1.22076,3,1,351.902063224234,-74.0509422285574,38.0547,-4.13056,38.27821467,,,
184,360824561,0.8427875638008118,6613,2036.4567694689945,0.9773250271466044,1.4948300820182463,0.0045144387403542865,1.62661852971569,11.85560036,6465.0,1.36443996,15.0,0.3079,0.2295,4.28542995,0.13957237224668206,0.9788597182642412,0.9795232946534396,1.067587493727087,175.21440417081484,20.923544835088023,1.31,528.5419999999998,2.93005848,0.5157149999999999,2,4,304.320166488587,-59.308108088714896,1.36499,-5.67628,5.83809492,,,
185,469879280,0.00015255951439030468,6617,2036.4803282528799,0.8328837692702669,0.7673018471622559,0.001986444161800993,1.7391894769986145,11.98449993,4709.0,1.09669995,26.0,0.475,0.1798,4.23296022,0.3683045539812458,0.8237280283275502,0.8724748747236134,14.328157021035693,390.01077986063865,24.21013812276297,0.75,249.191,0.532822669,0.568593,2,1,316.842498309667,-72.84424925451559,7.69782,-32.055,32.96633825,,,
186,31529035,0.004432855173945427,6626,2045.8813759873456,0.7204889450678051,11.500677913588314,0.15333200080593645,10.652828764988811,11.14330006,5755.29003906,3.4713099,2.0,0.3704,0.2275,3.36992002,0.4841514527332546,0.7584758384507942,0.7566926276225477,0.22379270146414776,135.17513049470801,14.683511719466985,1.03,797.4989999999998,11.9110575,0.0246239,4,2,89.6508251282548,-68.08083492747811,2.58947,0.8750600000000001,2.73332854,-0.28126999999999996,,
187,91127189,0.00023010317818261686,6661,2036.514624878089,0.8143580831614852,0.7530419317752535,0.0042528505341016265,2.033965056903385,9.59939957,6338.0,2.84390998,32.0,0.3374,0.2348,3.62715006,0.3968609356510111,0.8337281262325246,0.8407453930950664,10.492805895299345,381.7398216573619,14.682597402757404,1.25,380.639,11.7580786,0.0543452,1,2,309.9888129954,-43.606386579798794,5.684069999999999,-15.5871,16.59115241,,,
188,260162604,0.0002775485045276582,6679,2044.3204516507355,0.9964633128808112,12.181315646615975,inf,21.473737167933734,10.5298996,5847.0,0.92209798,2.0,0.3495,0.2247,4.53382015,0.05470113469745983,0.9972178775152888,0.9966004649048794,5.008267685545674,50.03901501609968,11.015440606586386,1.06,165.94099999999997,0.895325541,1.35199,4,4,92.8105634385513,-55.0883053017342,-11.5504,20.264,23.32469584,,,
189,270472265,0.9990604519844056,6722,2038.1865603150861,0.9900569277502882,2.7508200389095423,0.016245525113229187,1.7926576793150826,13.07689953,5887.0,1.13756001,9.0,0.3454,0.2253,4.35550022,0.09178742198717448,0.991129274534932,0.9908021780792292,0.3689792456903225,31.765272462609246,14.575910537493273,1.07,587.2769999999998,1.40028822,0.7268819999999999,4,2,96.94084993110441,-79.4098944355935,-1.87322,26.8891,26.95426964,,PC,2 stars in pixel
190,362080787,1.1227811215486216e-12,6751,2036.4920189024494,0.9979046065818186,0.6038561886726728,0.0008235898115501182,0.4049545273293376,11.27390003,7463.0,2.42697001,37.0,0.2683,0.2357,3.90093994,0.042727992721842765,0.9979239951997576,0.9981970177505182,0.8864437251058723,14.751293909770867,11.798071474448035,1.71,778.6010000000001,16.4617481,0.11962,3,3,105.158708845237,-84.376548218427,-2.06478,8.50877,8.75571147,,,
191,267043786,2.534867417125497e-05,6787,2036.4431628125726,0.7510932627107363,0.8924036946142627,0.004020714715871565,2.460180425585956,9.74199963,6849.0,2.23825002,26.0,0.3096,0.2225,3.90850997,0.4625897431776904,0.7747749350647428,0.7775264809930229,0.6791470201081127,64.95124513788494,14.720002373750177,1.48,361.985,9.93162251,0.13198900000000002,3,1,4.33964083384733,-71.9157913222261,29.2823,-10.217,31.01354837,,,
192,341226803,1.9497939374168998e-10,6796,2036.408969898652,0.9965201597190984,0.8007058930472204,0.0008191202664094568,0.42725133342370814,10.265299800000001,7270.0,1.97062004,26.0,0.2801,0.2331,4.0637002,0.054952228329962535,0.9967501644352872,0.9961955831910104,1.2592039709727498,16.322072359720224,10.897239112830842,1.64,441.035,9.773249,0.214306,2,1,314.645954590273,-65.9020005238102,3.65933,-10.8746,11.47377973,,,
193,271891993,0.00903030764311552,6833,2046.720095382689,0.9982498921323985,11.196352097582452,inf,18.990889335366372,10.61550045,6069.0,0.9315209999999999,2.0,0.3276,0.2297,4.55276012,0.03862636567935008,0.9988953760235046,0.9984965500966948,2.1557325941778336,24.83871796678635,11.887008413982752,1.13,179.23,1.06059229,1.39798,4,2,112.877640776247,-72.13427288239559,-31.8914,12.802,34.36499088,,,
194,325279209,6.460900506277419e-15,6837,2036.769766220273,0.9983149244149324,0.6374669024405039,0.0008519137855702574,0.4793135347826966,5.22109985,7260.0,1.72727001,36.0,0.2801,0.2331,4.17552996,0.03823977651776567,0.9984206248212492,0.9985279825543784,0.9637748974548616,25.814943030788736,13.986734710961445,1.63,38.811,7.46726656,0.316306,3,2,334.460808894202,-77.51155533003109,-37.1252,13.8316,39.6180973,,,
195,376667947,0.0015073498943820596,6849,2036.8446791781885,0.9872296378581356,0.9479865152679796,0.006272309979187429,2.3613037493588487,13.18260002,3182.0,0.32430401,22.0,0.1533,0.4776,4.899779799999999,0.1053625920805039,0.9888207352569592,0.9875289532140205,2.0002120872711284,40.97303528026408,10.00378272725879,0.304518,54.6912,0.009714043,8.92804,2,1,292.64001695674597,-66.5079600757419,19.2182,-104.736,106.48459469,,,
196,341405482,5.953492830763018e-16,6876,2047.581423898419,0.9922942425155716,11.731734112901714,inf,21.209968041370004,14.76949978,5904.0,0.689116,2.0,0.3359,0.2288,4.79087019,0.08092665374285386,0.9936516182022592,0.9927656157604255,0.42160181533863417,10.179527463225547,12.081396325356204,1.07,885.189,0.5198341,3.26969,2,2,317.227212020047,-62.993917347319204,13.4734,-89.9437,90.94724667,,,
197,300217746,0.0,6885,2037.056914485624,0.9994478051611964,11.71522636173392,inf,18.813223656799657,10.11310005,4938.79980469,0.78449601,2.0,0.4508,0.1887,4.55737019,0.02125680675326417,0.999529483721484,0.9978246540295076,3.1085587271649318,9.82427699849424,12.786151542263026,0.81,84.7542,0.329884917,1.67769,1,4,297.981819382898,-36.3763210781503,-59.2336,-48.8629,76.786733,-0.92000002,,
198,309791156,0.4952688813209534,6935,2037.2835287384976,0.9988155295910894,9.776647969757873,0.05434603119936909,4.477597439496408,10.96210003,4666.10009766,0.88568002,3.0,0.4776,0.1729,4.41274977,0.031012420590174783,0.9985667808196076,0.9998457747128612,4.8264688733095324,11.585510283877593,9.283246795038863,0.74,123.391,0.3350154,1.06513,4,4,80.05471148728809,-62.64605346740561,16.155,-30.6814,34.67466411,0.23,PC,
199,350431335,0.13303034007549286,6943,2037.06140654278,0.9992153444212526,1.1493560296723602,0.004982329495026749,1.6901837084643443,8.95699978,5796.0,2.28161001,20.0,0.3704,0.2275,3.73862004,0.02565200276646161,0.999242024481212,0.999356972965338,1.8933079817687657,32.64500551347404,12.108413677249994,1.04,195.642,5.292875,0.0875605,4,4,85.0101412507116,-56.898537468893004,-13.3106,12.7472,18.42995334,,,
200,150437346,0.9958254098892212,6958,2037.1196784525878,0.9938079217063877,1.3935036196163824,0.0070217946907557005,1.3370431429628598,11.66590023,5810.0,1.20948994,14.0,0.3495,0.2247,4.28988981,0.07237960928542526,0.9935036017192326,0.9948726968041922,4.120915714068829,54.63276808065199,13.924808144788852,1.04,356.5,1.50178325,0.587789,4,3,97.3207627360668,-65.3377804188453,-25.3975,-0.12928199999999998,25.39782904,,PC,possible odd-even; possible synchronization in earlier sectors
201,350477233,0.14458270370960236,6997,2036.7861063505304,0.9991926696983467,1.1044772483636816,0.010630719400251176,3.0509445176630505,8.24940014,6805.0,1.88859999,21.0,0.3096,0.2225,4.0501399,0.02634530918088321,0.9993122300590336,0.9992452964508288,2.087699063284716,60.053383885251684,9.195196949491386,1.46,150.363,6.89108944,0.216736,4,4,85.8328447957326,-54.819575783855804,-2.60209,24.2844,24.42340999,,,
202,290634702,9.507788490736856e-05,7018,2037.2649185801133,0.9806510292290188,12.181309034807773,inf,33.56035592770495,10.86279964,4853.0,0.86668098,2.0,0.4508,0.1887,4.45998001,0.12582901215160125,0.9860914010376532,0.9872430537228468,3.3744757267724843,55.40678997115418,14.039216997422786,0.79,128.065,0.375365585,1.21353,1,2,307.12503463245497,-41.268619307478296,1.25688,-54.4565,54.47100274,,,
203,61698163,0.6123121380805969,7030,2038.0415483337624,0.982234801796122,7.1961149726230635,0.047248836483829486,3.893141300731489,12.00249958,5007.0,0.87467599,3.0,0.4244,0.1961,4.47345018,0.12112550902544328,0.977189203999364,0.9998933953270344,28.56447698302394,67.8923917592103,10.24956410211957,0.83,229.221,0.433210671,1.24033,1,1,288.818658309878,-45.2886250953082,5.4326300000000005,-19.1977,19.95157021,,,
204,261563350,1.9586923194481187e-09,7043,2036.389445524756,0.99818179014815,0.7397222781299151,0.0010388559350463786,0.4561464917924714,9.2883997,7711.0,1.62636006,31.0,0.2448,0.2339,4.27331018,0.039987048493409935,0.9982470317698842,0.9983717034901828,0.4731521284110083,15.368613387982492,11.718518716515634,1.81,242.967,8.425018,0.420754,3,1,349.852779308438,-77.60666848699121,20.397000000000002,-9.71919,22.59425288,,,
205,277072761,5.061052014217367e-14,7064,2036.987593424484,0.997833095724305,0.8245508254150777,0.0020011915671007685,0.9195456330076603,10.25909996,7000.0,2.95075989,28.0,0.2894,0.2507,3.68571997,0.0432126111173597,0.9980586731526851,0.9980123654521996,0.3139956310721809,26.738783639211945,10.851408474618717,1.54,548.943,18.8345528,0.059940199999999985,3,2,280.39013887367696,-80.6221020724508,4.67772,-5.475709999999999,7.20169872,,,
206,101177153,0.2816894948482513,7108,2036.6376692350314,0.9881651768686592,0.8462336649222614,0.003326309106226277,1.010569928181042,14.00150013,5078.0,0.50853503,20.0,0.4282,0.1925,4.95484018,0.09882256220585613,0.9893764246378088,0.9887350617584753,0.4137628073666244,19.188602841354395,15.165041743302634,0.85,343.871,0.154920056,6.46332,1,1,299.224775863795,-48.8730225884634,-49.5898,-152.755,160.60273438,,,
207,100324465,0.20802196860313416,7109,2048.172731842918,0.9980128381928476,12.065999934701983,inf,19.521657036604488,10.03820038,6476.0,1.52166998,2.0,0.3276,0.218,4.19399977,0.04120635297481129,0.9984058583371536,0.9981746150643868,1.220487045845344,31.445494955982113,11.173694763189726,1.32,259.76,3.6691463,0.374636,2,3,307.098532437503,-50.258664974537204,13.0852,-40.3486,42.41735471,,,
208,300736769,0.0008626849157735705,7112,2036.4242532500848,0.9994001729704728,0.7415887002892069,0.0037994737409903774,1.79667126419572,8.16880035,7182.0,1.88637996,25.0,0.2801,0.2331,4.09363985,0.022814905196087462,0.9994509561570002,0.9994209356045458,0.7012371497990244,30.52850101723216,9.304508063808624,1.61,154.816,8.529702,0.23985,1,1,299.997598398709,-40.8057706289925,19.2173,-0.203754,19.21838013,,,
209,421477804,7.200759137049316e-05,7139,2045.8536813578257,0.9961688840698716,10.041745556887507,0.24874793010225904,23.464514050965327,10.89550018,5278.0,0.77562797,2.0,0.4036,0.2028,4.61780024,0.056446535901005165,0.9957397686172236,0.9975692472158688,8.205893513058921,16.1373535292175,10.809538377606303,0.91,131.749,0.420609117,1.95021,1,4,297.05897358715697,-32.529082578084505,6.9188600000000005,27.8903,28.73568266,,,
210,270039561,0.01370486430823803,7172,2036.3083952390962,0.9512980261758648,0.69908435924211,0.004493363746190915,1.917757771137736,11.83230019,5750.0,2.28277993,33.0,0.3741,0.2255,3.73397994,0.2019862747120252,0.9568215098848364,0.9575241444900724,1.7760556435062207,67.31285063254796,10.960685942175362,1.03,694.196,5.13209248,0.08658539999999999,1,3,311.733656491101,-29.8460207133917,7.2182699999999995,-10.0249,12.353219900000001,,,
211,238177035,0.5829988718032837,7184,2036.975496746934,0.9848067027697333,0.7641419631419233,0.002534121066919693,1.1433823064973485,15.53719997,3491.0,0.34774399,30.0,0.1604,0.4325,4.87616014,0.11526395257411075,0.9847634710068299,0.9872741638535112,0.5907857535684877,9.180465036688624,13.233011140071039,0.33160100000000003,204.068,0.0161813,7.885639999999999,3,1,358.14252168990504,-70.2250047334651,25.7085,-45.8212,52.5405495,,,
212,38608972,6.371453764586478e-07,7186,2036.8115773441848,0.9806785441809762,0.6148214651238005,0.00224754891522011,1.5808876042903384,12.569299699999998,5198.0,1.17747998,35.0,0.41100000000000003,0.2061,4.24064016,0.12653349107818868,0.982776356715186,0.9822179578187182,1.179714863662529,52.36221146778251,13.390461574958394,0.88,432.686,0.9119041,0.539037,4,1,64.55478696337279,-65.5005528541545,33.7468,39.3492,51.83826821,,,
213,402065454,0.7837583422660828,7203,2036.2927400068595,0.9828742080618252,0.7294512237658404,0.00237625168539618,1.1483327335924765,14.39239979,3866.0,0.65655798,33.0,0.2946,0.3316,4.60424995,0.12040578779857768,0.9826026922647136,0.986753916400624,2.499881152468493,24.886324262839807,14.167438097185338,0.632019,328.494,0.0867537558,2.23311,3,1,352.543244785522,-71.7033323704503,19.4466,24.6557,31.40181195,,,
214,91396614,6.175558653863377e-14,7238,2036.7892236107057,0.995444883991439,0.6202075460967362,0.0010944028721822652,0.4245699205184512,7.40670013,7847.0,2.28147006,38.0,0.2396,0.2457,3.99347997,0.06328334754204024,0.9962064690926118,0.9954497803801228,1.5821672345035918,19.39194667096433,9.236247234137716,1.87,152.982,17.780313500000005,0.157469,1,2,313.287361987545,-46.617943859236895,46.9455,6.26478,47.36166634,,,
215,392815252,0.00336743937805295,7241,2036.4472948610446,0.9995885304477841,0.6158398704701336,0.0027072053567933074,1.571986818725518,9.46329975,5796.0,1.95252001,39.0,0.3662,0.214,3.87390995,0.018616312421632728,0.999669937833758,0.9995882733460992,1.5538758902268783,17.816907932594837,9.604153452358867,1.04,201.161,3.87614226,0.139716,3,1,346.82839989717104,-76.145137992502,39.361,12.4753,41.29069424,-0.34999999,,
216,32150999,0.9502639770507812,7250,2037.1354419803101,0.8949661171708141,1.2891143584777185,0.004547398298275218,1.3999783448035128,15.98040009,3603.0,0.63708299,17.0,0.2125,0.3984,4.62021017,0.3010311162913131,0.901154415162742,0.9052694571245332,0.5463536482619675,37.90293045491463,14.040710251816499,0.617352,538.596,0.0616231337,2.38751,4,1,59.1362688829906,-67.4798971798117,-13.5264,-8.88844,16.1854213,,,
217,394417754,0.08750085532665253,7303,2036.3756364999826,0.9997470124546264,0.8103576255815982,0.00273748589780376,1.3014439057256535,9.11079979,6011.10009766,1.30309999,29.0,0.3345,0.2282,4.25342989,0.014668247148926419,0.9997644091001614,0.9997846260589291,0.3283367163213822,10.624927812226991,10.995662208798587,1.11,129.94299999999998,1.99740946,0.501635,2,3,310.87357238054,-54.6660537189956,21.2512,-101.34200000000001,103.54619484,-0.51999998,,
218,364267225,2.03298486667336e-06,7307,2037.052006704784,0.9962537001149144,1.0528863138478055,0.0018183391404490434,0.4619565640241348,10.07240009,8193.0,1.6724,18.0,0.221,0.2358,4.29241991,0.057646273728089614,0.9951974431382621,0.9962344162882104,1.592786527104864,18.778003349302267,12.316284853126314,2.0,370.551,11.3539705,0.427571,4,3,114.49902142964899,-58.711544104667595,-4.95655,7.871010000000001,9.30162278,,,
219,300443831,0.003748326795175672,7311,2036.6699893287494,0.8557916392346878,0.8471407511214701,0.005493757796439514,2.3073944325161158,8.27149963,7766.0,2.90603995,27.0,0.2396,0.2457,3.77627993,0.35606963829029714,0.869718554290968,0.8696470938740802,0.07570820656355598,72.90974565065765,10.668820434323957,1.84,262.888,27.6749935,0.0749744,4,2,111.754677668965,-69.51534502744329,10.5952,-14.3895,17.86941446,,,
220,257725733,7.185339967463733e-08,7314,2046.276240988758,0.9996714147457436,11.67893893109322,inf,18.75287178980516,9.95349979,5979.5,2.40335011,2.0,0.354,0.2321,3.71782994,0.016646363606962963,0.9996891635352432,0.999740133828928,0.5806963752011527,9.436043360462007,10.37264289617914,1.1,327.723,6.6525300000000005,0.07923989999999999,3,2,350.016518477905,-84.72326986600841,12.1813,-15.4579,19.68072006,-0.23999999,,
221,219263266,0.04449738562107086,7316,2036.863899066466,0.9984729863570266,12.1812503344771,inf,21.473808514676207,8.88630009,6106.0,1.26881003,2.0,0.3276,0.2297,4.29196978,0.03608052911006399,0.9991734787142984,0.9974851611582378,17.349366226640655,35.21658191902282,13.970562810427953,1.15,115.945,2.01612282,0.562996,2,3,309.27834128074,-55.4885157161689,138.14700000000002,-77.0269,158.16996217,,,
