rowid,TIC_ID,Probability,T0,Depth,Period,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Period_Uncertainity,odd_even_mismatch,Disposition,Comments
66,231237368,1.3872481758880896e-05,1468.7882713489855,0.9949075107910924,0.6418022909962157,0.8203940809559742,13.07699966,3325.0,0.398309,32.0,0.1555,0.4459,4.95239019,0.06670885769673994,0.9947223687466372,0.9950388783488974,8.607013042063768,7.540964879445482,0.38956999999999997,76.9834,0.0196228717,6.16489,1,3,101.063,10.9806,47.03,-50.64,69.11027782,,0.0019226799131432106,0.19598444305879706,,
67,260188633,5.425834501693315e-07,1469.0873803764136,0.9988225334387022,0.8274763436619433,0.5003091917419554,9.01000023,7482.0,1.79381,25.0,0.2396,0.2457,4.16158009,0.032174663576335014,0.9988331029554828,0.9989579740300579,11.59580994901366,8.166443205639707,1.82,244.62,10.2812023,0.315311,4,1,93.245403,-59.564629,-3.53037,14.3741,14.80129262,,0.001348044318859265,0.4429650284078222,,
68,78055054,0.9880825877189636,1469.9789873256627,0.9746029630179964,4.384656477194612,2.6051050845289625,12.77499962,5175.0,0.877856,5.0,0.4244,0.1961,4.46487999,0.1448245248277644,0.9775661533359198,0.9785872725224568,68.66395723367687,15.366579352564845,0.87,362.273,0.485366732,1.2860200000000002,3,2,80.53815999999998,-30.970843,10.5495,4.69318,11.54633659,,0.02911611321280283,0.9189340785075916,KP,HATS-43b
69,339675323,3.076512378186181e-10,1468.444317386879,0.9529917876070858,0.6715413075689799,1.2392123429482425,11.20899963,7200.0,2.73117,31.0,0.2961,0.2276,4.15270996,0.2014579947275089,0.9569484752124492,0.956900663202044,31.32885234749197,12.633691274096241,1.53,845.941,15.9977283,0.07510080000000001,4,1,110.77983600000002,-54.610588,-24.6663,15.1157,28.92940964,,0.002042358092194385,0.057461678986468034,,
70,100678988,2.77207423682313e-11,1468.7297092234912,0.9978639513742796,0.6024463350080976,0.4378925494902756,8.77600002,7509.0,1.53833,34.0,0.2559,0.2329,4.26208019,0.04325424130022442,0.9979982499458266,0.998003605832278,19.409305882632946,10.205805420607929,1.77,190.66400000000002,7.12419558,0.48620699999999994,3,2,87.328036,-31.09122,-7.33553,11.2289,13.4126133,,0.0008841452997133127,0.02554574350662166,,
71,147975720,0.012404708191752434,1469.1847809917106,0.7870005752703004,2.852399746246577,1.4809866844591386,12.31700039,3441.0,0.504402,7.0,0.1959,0.4178,4.89300013,0.4292536573552272,0.7964099472716158,0.7996751040461931,287.95468593574316,29.84476193216923,0.50239,88.77048,0.0330034867,3.9148099999999997,3,1,99.5972,-37.2419,-32.36,-206.99,209.50424745,,0.007016932927076836,0.3249900189142549,,
72,144667802,0.00010193638445343822,1468.326917436107,0.9822087878078352,0.7874148391113478,2.113107623061806,14.34899998,6000.0,0.35894000000000004,27.0,0.1693,0.5023,4.0,0.1236841695749009,0.9837132505549204,0.9840359261742928,22.044475210551955,8.624686338725272,0.34453,91.37,0.009464906529999999,7.4500899999999985,1,4,84.768579,8.805841000000003,,,,,0.006744045177183411,0.15725277180473274,,
73,37914431,6.193458940151332e-11,1468.3213176728962,0.9991925551385789,0.6077936931952348,0.4808711336330561,9.61699963,7209.0,1.60839,34.0,0.2438,0.2464,4.20571995,0.026620808403213955,0.9992575262342748,0.9992225703789852,15.863728796966909,9.412374801820539,1.68,277.72,6.90982342,0.40377199999999996,2,2,94.674572,-26.984563,-6.1710400000000005,9.39853,11.24340255,,0.0008934474914636947,0.30105402281551424,,
74,117817258,2.5021790861501362e-05,1468.7499575278625,0.9868766443118148,0.7215205667733402,1.811139949924248,13.27200031,2919.0,0.192029,29.0,0.1606,0.4974,5.15312004,0.10645605913768913,0.9876469287517088,0.9884045567107312,38.521917558452465,11.006539160057422,0.161199,27.9947,0.003087982,22.7647,3,1,96.7577,-31.0335,-25.23,-89.97,93.44064319,,0.003373649161196535,1.217650946680857,,
75,350522254,8.127773298838294e-08,1468.4861661280524,0.9859333380267056,0.7428940140471877,1.363122127964136,7.17600012,6819.0,3.52929,29.0,0.3011,0.2475,4.0,0.10988443107879163,0.9873417811952058,0.9872541184001372,37.34781703668187,10.561619171179894,1.47,169.06099999999995,24.2634277,0.0334392,4,2,86.377509,-55.578011,-10.8722,-5.27498,12.08429339,,0.002724322808159985,0.2875909489863201,,
76,260654645,1.15855836683716e-14,1468.359445345142,0.9179818657985735,0.6373310533224913,0.7254813932921946,12.44299984,6826.0,2.8055,33.0,0.2894,0.2507,4.18469,0.26585546288929096,0.9246236068222108,0.9256939746391218,25.90014265229188,14.540893291911905,1.53,1564.31,16.709547,0.0692887,4,1,98.188448,-57.805508,-1.02683,6.0512,6.13770326,,0.001269896907531154,0.5354772127785334,,
77,42828781,1.7934650031747883e-06,1468.9244266926996,0.6542131661409898,1.4716281511686906,3.954686912561884,9.80500031,6701.0,3.5325,14.0,0.3011,0.2475,3.47281003,0.5448097420849564,0.7095284893016705,0.6652283785413516,510.31733200706014,15.24228972421377,1.48,533.257,24.6803837,0.033575,1,2,96.988675,-3.625458,6.69163,-5.57407,8.709085400000001,,0.009689313202246086,10.508470727906998,,
78,309618860,2.412723461020505e-06,1469.39376607566,0.9938938411338544,1.128198448553759,3.112394758723677,13.35299969,3240.0,0.285561,18.0,0.1529,0.4604,4.99539995,0.07298220590622709,0.9947029519729352,0.9940441532584088,26.60409497454436,9.589394685239741,0.260231,56.64100000000001,0.008338599470000001,11.1754,4,2,78.9423,-64.2265,77.29,226.77,239.57958385,,0.008831054261290272,1.2153221653023871,,
79,38842861,6.930957283657335e-07,1469.2684708253555,0.9978199031033008,1.0284442118760513,2.8138627384640857,12.43000031,3962.0,0.574338,20.0,0.2946,0.3316,4.62512016,0.042959570446551534,0.9980594145715059,0.9980439676944564,17.718905067980906,7.415506579651184,0.566628,111.079,0.06749194,2.99086,4,3,68.738789,-65.431444,-6.17666,43.2828,43.72129807,,0.010816704645275066,0.05537412939229454,,
80,232033605,0.5401648879051208,1472.1977032948205,0.9982203508567224,5.947892982709358,1.3781458133069198,10.41899967,4868.0,0.742225,4.0,0.4508,0.1887,4.52012014,0.03816093857762223,0.9997888751221896,0.996690025598284,14.766062109489152,9.73773291949658,0.8,95.8,0.28518784,1.95652,3,4,96.480028,-45.950485,-9.90762,-5.6738300000000015,11.41723613,,0.02495181096697108,7.954348522825445,,
81,260352702,4.869144049735041e-06,1468.3779705253698,0.9957905405362104,1.0024892601146222,2.684372653933189,13.47000027,3063.0,0.236188,21.0,0.1533,0.4776,4.0,0.060492008661246224,0.9959397690771541,0.9964659400996184,18.566338330845035,7.900763631032647,0.206067,44.1659,0.00521749351,15.6399,4,1,94.730557,-55.649035,-45.5663,-63.6862,78.30849102,,0.010437936823577907,0.9021548789886676,,
82,149308175,7.45091824683186e-07,1469.0177051426174,0.9981623372106764,0.8411014906731253,1.2268050848518035,9.83699989,5751.29980469,1.45695,24.0,0.3662,0.214,4.07999992,0.03934211626261444,0.9984225892319536,0.9982974733142272,32.250301525571146,10.81808116549833,1.03,187.28799999999998,2.09241748,0.333045,4,2,83.49252299999998,-63.90236,67.7723,35.4359,76.47736695,0.18000001,0.0027574670458329065,1.2578759652066327,,
83,272187783,1.3842609350445125e-11,1468.4410667687334,0.9983230509682656,0.6797694162417233,0.7211665202615646,7.93599987,8614.0,2.2035400000000003,30.0,0.1687,0.2447,4.18057013,0.03891345559707544,0.9986841611067456,0.9981802248038372,24.10714453889859,8.386464307859608,2.45,206.96599999999998,37.21731,0.228983,4,4,116.710881,-74.09060699999998,-1.16825,30.4775,30.4998822,,0.001728660394114956,4.059835125173852,,
84,32051050,0.0006896842969581486,1471.9301568405115,0.9984830822627182,9.277558538743918,22.486885436929025,9.79399967,6638.10009766,1.24666,2.0,0.3014,0.231,4.46999979,0.03614023707343664,0.9983707377746648,0.9996149925731804,11.877447588148279,7.123860663574924,1.39,198.153,2.71872878,0.7174159999999999,4,3,56.986141,-70.796763,25.6034,61.6693,66.7730234,-0.50999999,0.21760387804575387,2.9798907695457846,,
85,365639115,9.591291018296033e-06,1468.6705063649292,0.9727919280087828,0.6012507667940241,1.6470742600510129,13.59599972,3668.0,0.887333,34.0,0.339,0.2994,4.78992987,0.15091678854205695,0.9765065762012384,0.9760553064517968,51.40210665798274,7.45151855737518,0.62,284.134,0.17960722699999998,0.887426,1,4,81.4252,8.2523,73.97,-26.42,78.54665684,,-5.13904766353683,0.4459188030771576,,
86,66533291,0.1867092400789261,1472.5765703456314,0.9992409535368704,4.368120233286697,2.67561199097298,8.23600006,5559.0,0.948628,4.0,0.4136,0.1999,4.44730997,0.025082072470514312,0.999842278768872,0.9991525303495984,17.94710985974139,7.067986677828437,0.88,50.2493,0.586883664,1.03085,2,4,86.570363,-8.354664999999999,-30.7762,2.69943,30.89435885,,0.028896573629461738,8.364207832782473,,
87,138905907,8.277082130803137e-09,1468.3707513476807,0.9917091382019042,0.6930355811064026,1.0560618196578906,10.51799965,6669.0,3.42821,30.0,0.3011,0.2475,4.20164013,0.08436075856970147,0.9920067144910156,0.9926236833924674,28.245518422752017,8.679813073151578,1.46,759.2,22.706085199999997,0.036236800000000007,1,1,83.03638199999997,0.126906,1.8,-3.0,3.49857114,,0.0017738399471119992,1.3123032235329266,,
88,349570838,0.0014090680051594973,1469.2047966128423,0.9979641472848872,1.184444731534547,3.2911698903146323,10.30900002,6335.04980469,1.37897,17.0,0.3174,0.2305,4.39487982,0.04174025422437072,0.9981534314719608,0.9981900895195798,49.02017451519504,7.720213708677473,1.25,243.512,2.75935054,0.47669700000000004,4,1,111.770813,-61.31396899999999,-8.87321,9.84618,13.25447533,-0.34726599,0.01669874267788507,0.41978304254648063,,
89,21539326,7.054160366948281e-09,1468.4778746390384,0.9968067472192288,1.9442503605547845,0.6114758519541192,7.017000200000001,7852.0,2.50815,12.0,0.2396,0.2457,4.0,0.05298541897517056,0.9970076254683818,0.9973563772429452,17.920715939665058,8.008026526806619,1.87,142.128,21.5438671,0.11851700000000001,3,2,86.270167,-41.781888,1.25535,14.6491,14.70279002,,0.002809274059497713,0.8492631603289901,,
90,77838927,0.014351731166243553,1468.4348470793595,0.9967115826160848,0.8721455960291374,2.3717869344734592,8.65999985,7091.0,1.58532,23.0,0.2801,0.2331,4.21977997,0.053419414062727995,0.9973017483583586,0.9967427376364242,49.021574771678154,8.00812664040148,1.59,168.986,5.90448,0.399066,3,2,77.930666,-32.33633,0.814643,0.234035,0.84759401,,0.007240605269378419,6.568119721149725,,
91,149154927,6.513223524962086e-07,1468.6983635879003,0.9966939936637162,1.3611880750856644,0.5552145140184711,8.38399982,7526.0,2.57931,16.0,0.2353,0.2551,3.86075997,0.05390867156506672,0.997564040762292,0.9965828789225292,19.491939193492108,10.525596403776174,1.77,261.408,19.954483,0.103149,4,2,81.08482099999998,-59.954591,-4.89074,-3.80829,6.19858133,,0.0017464200900420002,3.1391626579259646,,
92,24397947,0.17459923028945926,1469.391598029328,0.9697005429578656,10.19086800218192,6.994944377743187,10.71500015,6297.0,2.09343,3.0,0.3383,0.2164,4.01999998,0.16059230321644782,0.973620719227702,0.9731378703755508,141.95994809205132,31.15612108694491,1.23,473.105,6.2079134000000025,0.13407,3,2,81.66281500000002,-34.616475,5.57068,11.2512,12.55475914,-0.43000001,0.0511575760897669,0.5738890241021748,,
93,453856042,3.7646991586370864e-06,1468.3958837038942,0.992011753981268,0.7716436748087381,1.7046372327927568,12.59599972,2944.0,0.369467,28.0,0.1693,0.5023,4.0,0.0828775804376953,0.9925789829933284,0.9929272393840368,30.32998529813881,7.334321939922312,0.356657,45.8819,0.0103114964,7.0717,3,3,82.880921,-43.384506,40.1368,18.0473,44.00758743,,0.0032775137024211864,0.6627538507122671,,
94,260188015,2.600884731109726e-13,1468.6874969435898,0.9986466219840336,0.8712265227857608,0.4729875836895479,9.11900043,7566.0,2.31873,24.0,0.2353,0.2551,3.97603011,0.034491838816382674,0.9986003632687864,0.9988579642084802,16.252230846288136,12.456850635581961,1.81,331.911,16.9747162,0.145188,4,1,92.990022,-58.97201800000001,-4.16674,33.0728,33.33424399,,0.0009632997525473863,1.3736520554468752,,
95,279698148,0.0033922451548278327,1474.191097422536,0.9920278727549215,10.21651432021225,2.2837665694195173,8.02000046,8281.0,1.91017,2.0,0.1748,0.2433,3.97776008,0.08476053447493878,0.9859810719025768,1.000053035230564,90.67050555039387,11.539609008245142,2.354,211.234,24.369213100000003,0.337748,2,4,86.137163,-7.743014,-5.03451,-5.1893699999999985,7.23020414,,0.0640544800443621,30.89727614059318,,
96,219393398,3.220726739527891e-06,1468.7083103645007,0.9998715051989708,0.7832256429449631,2.110254773705507,8.2510004,7067.0,2.00408,27.0,0.2801,0.2331,4.01293993,0.010559623419099272,0.9999044760597978,0.9998645281484934,11.289701831122565,8.316031434383808,1.6,176.828,9.611243,0.198782,3,3,77.533597,-53.521129,23.4676,21.8511,32.06553946,,0.006264292591927567,1.3943552864134492,,
97,350431472,7.83634657164356e-10,1468.3189414536646,0.9974095530766246,0.7675716527252198,0.4490367494529431,9.57400036,7723.0,1.70255,28.0,0.2396,0.2457,4.21010017,0.047722926994435935,0.9973447810942084,0.9978700483165162,14.846189384629461,11.582025118091051,1.87,307.728,9.937078999999999,0.378914,4,2,84.905968,-57.181436,4.81457,-15.7272,16.44764129,,0.0012195507763791411,1.1956171641228794,,
98,42766175,1.987925134017132e-05,1468.2979487099642,0.9829540393454219,0.8203270199146471,2.0140095797581923,14.5,3158.0,0.311385,26.0,0.1529,0.4604,5.03798008,0.12193929423687948,0.9847241928408196,0.9839588533937306,20.86637082562252,11.916131975538091,0.289648,98.57600000000001,0.010498489299999999,9.59351,1,2,96.8481,-2.0603,117.76,-120.31,168.35056786,,0.0053340791283005284,0.3732820876962056,,
99,219399381,8.960221748566255e-05,1468.8897218741556,0.999484347543346,0.8789453324639884,2.3671619195157545,9.06400013,9363.0,1.98011,24.0,0.1655,0.2473,4.29943991,0.021585924905830143,0.9995440190441288,0.9995108156878686,26.405391046423894,8.136478562787952,2.49,372.028,31.895994199999997,0.320723,3,3,78.04196,-49.058113,1.58552,11.3395,11.44980934,,0.008279208373828673,0.6670104868533574,,
100,276863693,4.5561610040323324e-11,1468.8583326538833,0.9971169870296024,1.100130170097392,0.7159724199944354,9.65100002,7607.0,1.89982,19.0,0.2042,0.2456,4.12456989,0.05068298093664552,0.9974576541380512,0.9971339075964316,18.49436955861153,9.174435302268364,2.06,355.736,15.792407,0.30042199999999997,4,3,83.679948,-66.902298,-2.0,4.6,5.01597448,,0.002629533258919903,0.9546388769809494,,
101,34853521,8.389744471060112e-05,1468.909508627218,0.993158552174397,0.6398740641839779,1.7420077500578188,14.74699974,2892.0,0.192035,32.0,0.1606,0.4974,5.16320992,0.07686381654543263,0.993907582967656,0.9925737570903982,8.646171035335447,8.496137302631643,0.161204,54.7132,0.0029551175,22.7633,2,3,96.3749,-13.6581,27.34,120.9,123.95275552,,0.0044743346483133144,0.585337837273256,,
102,219182294,2.3825643606471825e-13,1468.8726424028346,0.999236500856576,0.7002155035065014,0.5074925869804078,8.81999969,7404.0,1.93503,29.0,0.2683,0.2357,4.12200022,0.025791938249765185,0.9993411429623852,0.9992348841191993,19.16714566807338,13.086403773644347,1.7,227.947,10.247567199999999,0.234632,3,4,91.872521,-52.727105,0.7411770000000001,-28.7958,28.80533702,,0.0010804851272561145,1.2391403301657382,,
103,231810776,1.2064518273291472e-07,1468.4073653454345,0.5128194010521043,0.6980505878199681,0.8191434985263051,11.78100014,4075.0,0.837144,30.0,0.4834,0.1895,4.6048398,0.6271305907496357,0.5813364987658742,0.5795936143818463,39.90985441694806,12.885295182295776,0.68,161.025,0.222972438,1.15907,3,3,85.674113,-53.27600500000001,-12.9375,-107.39,108.16649669,,0.0017934018135399856,0.12049402135319187,,
104,25420679,0.0965731292963028,1469.1274501439555,0.9898237213981059,1.0177509356324848,1.4618705330909498,14.67199993,3243.0,0.33657600000000004,20.0,0.1555,0.4459,4.9956398,0.09430027071151464,0.9895603780118326,0.9911514295436378,7.999745622399982,10.543335952134548,0.318691,119.17399999999999,0.0130547471,8.35835,1,2,98.5652,-6.143,-9.58,-84.75,85.28973502,,0.004740630883114716,0.470733204704366,,
105,20298547,0.4698869287967682,1471.7821660928125,0.999017305802477,6.379284212405777,2.9565476912149897,10.25699997,5815.0,0.998782,3.0,0.3495,0.2247,4.44765997,0.028834153807842024,0.999501083848328,0.9981000806891852,12.42858624338979,7.05324199450718,1.04,157.31799999999996,1.00102651,1.0438100000000001,3,2,90.968107,-37.241035,-2.5996900000000003,-0.859089,2.73795946,,0.061725837289263286,5.534739445035387,,
106,264620110,1.4882554921769042e-07,1469.0000843061478,0.9994000371077176,0.7890898459034504,2.1919487538227984,8.85200024,9578.0,2.04386,26.0,0.1512,0.241,4.2171998,0.023358644074615315,0.9994503464160548,0.9994312358823588,32.541642417513216,10.151570067017571,2.7460000000000004,355.55800000000005,47.72927470000001,0.32162399999999997,1,1,80.870508,0.663049,1.40323,0.492411,1.48711904,,0.0042209230117620225,0.4922773784949161,,
107,134222007,0.006597770843654871,1468.7422039342066,0.9983639387096273,0.7807780581109945,2.117037810633392,8.57499981,6818.0,1.57782,27.0,0.3096,0.2225,4.0,0.0375039885748386,0.9985550824573082,0.9985398704730604,80.59649493841623,7.732099480360625,1.47,147.196,4.84659338,0.374237,3,4,106.687942,-44.799149,-2.83334,-0.515789,2.87990518,,0.007901590552600646,0.3459361365904405,,
108,142082548,0.0001805748470360413,1468.989387190179,0.999851709978042,0.8848600962822808,2.458846437767834,8.64700031,7229.0,2.49221,23.0,0.2801,0.2331,4.22567987,0.011343879828119777,0.9998598022943702,0.9998759246605032,10.182517477849725,7.561246541798782,1.58,252.585,14.332432699999998,0.10207100000000001,4,4,98.146219,-72.17818,-0.147116,16.9406,16.94123878,,0.00936393073697378,0.4515527761517256,,
109,349518800,0.6330333948135376,1469.586753472469,0.9924006763321316,2.164739667840006,3.71261810411677,12.70499992,6274.0,1.86023,10.0,0.3383,0.2164,4.25740004,0.08042568616617812,0.9937471475705408,0.9929284672806802,38.16214294166297,10.50380119020758,1.24,959.461,4.964448,0.192629,4,1,111.211769,-62.092491,-10.3949,14.1041,17.52083282,,0.019451439297339057,1.584701849165386,FP,possible EB; check 349518801 with photometric follow-up
110,33943026,0.00012369196338113395,1468.2942123558146,0.9993590479472241,0.8114932002729118,2.1921483476504604,8.40999985,7612.0,1.57734,25.0,0.2801,0.2331,4.30988979,0.023584052002676,0.9994295284820032,0.9994094356622156,33.03954166341702,7.934101492833565,1.601,149.108,5.920783,0.407959,2,3,93.970928,-12.738591,5.09275,-5.80014,7.71866093,,0.006133961223916351,0.4790921607204791,,
111,60479151,0.002368395682424307,1468.7219839420745,0.9861866650800964,0.8374526013941233,1.3002171417870128,10.24300003,6009.0,1.82795,24.0,0.3451,0.21600000000000005,4.27973986,0.1082915550839528,0.9872989845441048,0.9873547082964548,125.71952160624613,18.66433740473548,1.195,326.559,4.477051,0.19564600000000001,2,2,96.314414,-21.780108,18.5372,3.68484,18.89988967,,0.0036553480769755953,0.15487549766132208,,
